	C	CTT	CRTT	CD	DC	DTT	DRTT	DD
976	3,6654E-05	0,004975488	0,002820469	0,374516913	6,30139E-05	0,008269551	0,004708279	0,604609632
977	3,61216E-05	0,004942403	0,002793249	0,373851298	6,22973E-05	0,00824025	0,004677548	0,605396833
978	3,55959E-05	0,004909499	0,002766202	0,373183954	6,15874E-05	0,008211055	0,004646906	0,606185202
979	3,50766E-05	0,004876776	0,002739327	0,372514897	6,0884E-05	0,008181964	0,004616352	0,606974723
980	3,45638E-05	0,004844234	0,002712625	0,371844146	6,01872E-05	0,008152978	0,004585887	0,60776538
981	3,40573E-05	0,004811871	0,002686095	0,371171715	5,94969E-05	0,008124095	0,004555512	0,608557158
982	3,35572E-05	0,004779686	0,002659738	0,370497622	5,88131E-05	0,008095316	0,004525225	0,609350043
983	3,30633E-05	0,00474768	0,002633552	0,36982188	5,81356E-05	0,008066639	0,004495028	0,610144021
984	3,25756E-05	0,004715852	0,002607537	0,369144506	5,74646E-05	0,008038064	0,004464921	0,61093908
985	3,2094E-05	0,0046842	0,002581693	0,368465512	5,67998E-05	0,008009591	0,004434903	0,611735207
986	3,16185E-05	0,004652725	0,00255602	0,367784913	5,61413E-05	0,007981218	0,004404975	0,612532389
987	3,1149E-05	0,004621425	0,002530517	0,367102721	5,5489E-05	0,007952946	0,004375137	0,613330616
988	3,06854E-05	0,0045903	0,002505184	0,366418948	5,48428E-05	0,007924774	0,00434539	0,614129876
989	3,02276E-05	0,004559349	0,002480021	0,365733606	5,42028E-05	0,007896702	0,004315733	0,61493016
990	2,97757E-05	0,004528571	0,002455026	0,365046707	5,35688E-05	0,007868728	0,004286167	0,615731457
991	2,93296E-05	0,004497965	0,002430201	0,36435826	5,29408E-05	0,007840853	0,004256691	0,616533759
992	2,88891E-05	0,004467532	0,002405544	0,363668275	5,23189E-05	0,007813076	0,004227307	0,617337057
993	2,84542E-05	0,00443727	0,002381055	0,362976763	5,17028E-05	0,007785397	0,004198015	0,618141343
994	2,80249E-05	0,004407178	0,002356733	0,362283731	5,10926E-05	0,007757815	0,004168814	0,618946611
995	2,76012E-05	0,004377256	0,002332579	0,361589189	5,04883E-05	0,00773033	0,004139705	0,619752852
996	2,71828E-05	0,004347503	0,002308591	0,360893143	4,98898E-05	0,007702941	0,004110688	0,620560062
997	2,67699E-05	0,004317918	0,00228477	0,3601956	4,9297E-05	0,007675648	0,004081764	0,621368234
998	2,63623E-05	0,0042885	0,002261114	0,359496568	4,87099E-05	0,00764845	0,004052932	0,622177363
999	2,596E-05	0,00425925	0,002237624	0,358796051	4,81285E-05	0,007621348	0,004024194	0,622987445
1000	2,55629E-05	0,004230164	0,002214299	0,358094056	4,75527E-05	0,00759434	0,003995549	0,623798476
1001	2,5171E-05	0,004201245	0,002191139	0,357390587	4,69825E-05	0,007567427	0,003966997	0,624610452
1002	2,47842E-05	0,004172489	0,002168142	0,356685648	4,64178E-05	0,007540608	0,003938539	0,625423371
1003	2,44024E-05	0,004143897	0,002145309	0,355979244	4,58586E-05	0,007513883	0,003910175	0,626237231
1004	2,40257E-05	0,004115467	0,002122639	0,355271376	4,53049E-05	0,007487251	0,003881906	0,62705203
1005	2,36539E-05	0,0040872	0,002100132	0,354562048	4,47565E-05	0,007460713	0,003853731	0,627867766
1006	2,32869E-05	0,004059094	0,002077787	0,353851262	4,42135E-05	0,007434266	0,003825652	0,628684439
1007	2,29249E-05	0,004031148	0,002055603	0,353139018	4,36759E-05	0,007407913	0,003797668	0,629502049
1008	2,25676E-05	0,004003362	0,002033581	0,352425319	4,31435E-05	0,007381651	0,003769779	0,630320597
1009	2,2215E-05	0,003975734	0,002011719	0,351710164	4,26164E-05	0,007355482	0,003741986	0,631140083
1010	2,18671E-05	0,003948265	0,001990017	0,350993554	4,20945E-05	0,007329403	0,00371429	0,63196051
1011	2,15239E-05	0,003920953	0,001968475	0,350275486	4,15777E-05	0,007303416	0,003686689	0,632781879
1012	2,11852E-05	0,003893797	0,001947092	0,349555962	4,10661E-05	0,00727752	0,003659186	0,633604192
1013	2,08511E-05	0,003866796	0,001925867	0,348834977	4,05595E-05	0,007251715	0,00363178	0,634427454
1014	2,05214E-05	0,003839951	0,001904801	0,348112531	4,0058E-05	0,007226	0,003604471	0,635251667
1015	2,01962E-05	0,003813259	0,001883892	0,347388621	3,95615E-05	0,007200375	0,00357726	0,636076836
1016	1,98753E-05	0,003786721	0,001863139	0,346663242	3,907E-05	0,00717484	0,003550147	0,636902965
1017	1,95588E-05	0,003760334	0,001842543	0,345936392	3,85834E-05	0,007149395	0,003523132	0,637730061
1018	1,92466E-05	0,0037341	0,001822103	0,345208067	3,81017E-05	0,007124039	0,003496216	0,638558127
1019	1,89385E-05	0,003708015	0,001801819	0,34447826	3,76249E-05	0,007098772	0,003469399	0,639387172
1020	1,86347E-05	0,003682081	0,001781688	0,343746967	3,71528E-05	0,007073594	0,003442681	0,640217201
1021	1,8335E-05	0,003656296	0,001761712	0,343014182	3,66855E-05	0,007048505	0,003416062	0,641048221
1022	1,80394E-05	0,003630659	0,00174189	0,3422799	3,6223E-05	0,007023504	0,003389543	0,641880241
1023	1,77478E-05	0,003605169	0,001722221	0,341544112	3,57652E-05	0,006998592	0,003363125	0,642713268
1024	1,74602E-05	0,003579826	0,001702704	0,340806812	3,5312E-05	0,006973768	0,003336806	0,643547312
1025	1,71766E-05	0,003554629	0,001683338	0,340067992	3,48635E-05	0,006949031	0,003310589	0,644382381
1026	1,68969E-05	0,003529577	0,001664124	0,339327644	3,44196E-05	0,006924382	0,003284472	0,645218484
1027	1,6621E-05	0,003504668	0,001645061	0,338585759	3,39802E-05	0,00689982	0,003258457	0,646055632
1028	1,6349E-05	0,003479903	0,001626148	0,337842329	3,35454E-05	0,006875346	0,003232543	0,646893836
1029	1,60807E-05	0,003455281	0,001607384	0,337097343	3,3115E-05	0,006850959	0,003206731	0,647733107
1030	1,58162E-05	0,0034308	0,001588769	0,336350791	3,26891E-05	0,006826658	0,003181021	0,648573454
1031	1,55553E-05	0,00340646	0,001570303	0,335602664	3,22676E-05	0,006802445	0,003155414	0,649414892
1032	1,52981E-05	0,00338226	0,001551984	0,33485295	3,18504E-05	0,006778317	0,003129909	0,650257432
1033	1,50445E-05	0,003358199	0,001533812	0,334101638	3,14376E-05	0,006754276	0,003104507	0,651101086
1034	1,47944E-05	0,003334277	0,001515787	0,333348716	3,10292E-05	0,006730322	0,003079208	0,651945868
1035	1,45478E-05	0,003310492	0,001497907	0,332594172	3,0625E-05	0,006706453	0,003054012	0,652791792
1036	1,43047E-05	0,003286843	0,001480173	0,331837993	3,0225E-05	0,00668267	0,003028921	0,653638871
1037	1,40651E-05	0,003263331	0,001462583	0,331080167	2,98293E-05	0,006658972	0,003003933	0,654487119
1038	1,38288E-05	0,003239954	0,001445137	0,33032068	2,94377E-05	0,00663536	0,002979049	0,655336553
1039	1,35959E-05	0,003216711	0,001427835	0,329559518	2,90502E-05	0,006611833	0,00295427	0,656187186
1040	1,33663E-05	0,003193602	0,001410676	0,328796667	2,86669E-05	0,006588392	0,002929596	0,657039035
1041	1,314E-05	0,003170625	0,001393658	0,328032112	2,82876E-05	0,006565035	0,002905026	0,657892115
1042	1,29169E-05	0,00314778	0,001376782	0,327265839	2,79124E-05	0,006541764	0,002880562	0,658746444
1043	1,2697E-05	0,003125067	0,001360047	0,326497832	2,75412E-05	0,006518577	0,002856203	0,659602036
1044	1,24803E-05	0,003102483	0,001343453	0,325728075	2,71739E-05	0,006495474	0,002831949	0,660458911
1045	1,22666E-05	0,00308003	0,001326998	0,324956553	2,68106E-05	0,006472456	0,002807802	0,661317085
1046	1,20561E-05	0,003057704	0,001310682	0,324183249	2,64512E-05	0,006449522	0,00278376	0,662176576
1047	1,18486E-05	0,003035507	0,001294504	0,323408146	2,60957E-05	0,006426672	0,002759825	0,663037402
1048	1,16441E-05	0,003013437	0,001278464	0,322631226	2,5744E-05	0,006403906	0,002735996	0,663899582
1049	1,14426E-05	0,002991493	0,001262561	0,321852474	2,53961E-05	0,006381224	0,002712274	0,664763135
1050	1,1244E-05	0,002969675	0,001246795	0,32107187	2,5052E-05	0,006358626	0,002688658	0,665628081
1051	1,10483E-05	0,002947981	0,001231164	0,320289396	2,47116E-05	0,006336111	0,00266515	0,666494438
1052	1,08554E-05	0,002926412	0,001215669	0,319505034	2,4375E-05	0,00631368	0,002641749	0,667362226
1053	1,06654E-05	0,002904966	0,001200308	0,318718766	2,4042E-05	0,006291332	0,002618455	0,668231466
1054	1,04782E-05	0,002883642	0,001185081	0,317930572	2,37127E-05	0,006269067	0,002595268	0,669102179
1055	1,02938E-05	0,00286244	0,001169987	0,317140433	2,33871E-05	0,006246884	0,00257219	0,669974385
1056	1,0112E-05	0,002841358	0,001155026	0,316348328	2,3065E-05	0,006224785	0,002549219	0,670848106
1057	9,93299E-06	0,002820397	0,001140197	0,315554239	2,27464E-05	0,006202769	0,002526357	0,671723362
1058	9,75661E-06	0,002799555	0,0011255	0,314758144	2,24314E-05	0,006180835	0,002503602	0,672600176
1059	9,58285E-06	0,002778832	0,001110933	0,313960023	2,21199E-05	0,006158983	0,002480956	0,67347857
1060	9,41168E-06	0,002758227	0,001096496	0,313159856	2,18119E-05	0,006137214	0,002458419	0,674358565
1061	9,24308E-06	0,002737738	0,001082188	0,31235762	2,15073E-05	0,006115528	0,00243599	0,675240185
1062	9,077E-06	0,002717367	0,00106801	0,311553295	2,12062E-05	0,006093923	0,00241367	0,676123453
1063	8,91341E-06	0,00269711	0,001053959	0,31074686	2,09084E-05	0,0060724	0,002391458	0,677008391
1064	8,75229E-06	0,002676969	0,001040036	0,309938291	2,06139E-05	0,006050959	0,002369356	0,677895023
1065	8,59361E-06	0,002656942	0,00102624	0,309127567	2,03228E-05	0,006029599	0,002347363	0,678783373
1066	8,43733E-06	0,002637028	0,001012569	0,308314666	2,0035E-05	0,006008321	0,002325479	0,679673464
1067	8,28342E-06	0,002617227	0,000999025	0,307499564	1,97504E-05	0,005987125	0,002303704	0,680565321
1068	8,13185E-06	0,002597537	0,000985605	0,30668224	1,94691E-05	0,00596601	0,002282039	0,681458968
1069	7,98259E-06	0,00257796	0,00097231	0,305862669	1,91909E-05	0,005944976	0,002260483	0,682354429
1070	7,83562E-06	0,002558492	0,000959138	0,305040829	1,8916E-05	0,005924023	0,002239037	0,683251729
1071	7,69091E-06	0,002539134	0,00094609	0,304216695	1,86442E-05	0,005903151	0,002217701	0,684150894
1072	7,54842E-06	0,002519886	0,000933163	0,303390245	1,83755E-05	0,005882359	0,002196474	0,685051949
1073	7,40813E-06	0,002500746	0,000920358	0,302561454	1,81099E-05	0,005861648	0,002175357	0,685954918
1074	7,27E-06	0,002481713	0,000907675	0,301730298	1,78474E-05	0,005841018	0,00215435	0,686859828
1075	7,13402E-06	0,002462788	0,000895112	0,300896753	1,75879E-05	0,005820468	0,002133453	0,687766705
1076	7,00015E-06	0,002443969	0,000882668	0,300060793	1,73315E-05	0,005799999	0,002112666	0,688675574
1077	6,86837E-06	0,002425255	0,000870344	0,299222395	1,7078E-05	0,005779609	0,002091988	0,689586462
1078	6,73865E-06	0,002406647	0,000858138	0,298381534	1,68275E-05	0,0057593	0,002071421	0,690499395
1079	6,61096E-06	0,002388142	0,00084605	0,297538183	1,65799E-05	0,00573907	0,002050965	0,691414399
1080	6,48528E-06	0,002369742	0,000834079	0,296692319	1,63352E-05	0,00571892	0,002030618	0,692331502
1081	6,36158E-06	0,002351444	0,000822225	0,295843916	1,60934E-05	0,005698849	0,002010381	0,69325073
1082	6,23983E-06	0,002333248	0,000810487	0,294992947	1,58544E-05	0,005678858	0,001990255	0,694172111
1083	6,12001E-06	0,002315154	0,000798864	0,294139388	1,56183E-05	0,005658946	0,001970239	0,695095671
1084	6,0021E-06	0,002297161	0,000787355	0,293283213	1,5385E-05	0,005639114	0,001950333	0,696021437
1085	5,88606E-06	0,002279268	0,000775961	0,292424395	1,51544E-05	0,00561936	0,001930537	0,696949438
1086	5,77188E-06	0,002261475	0,00076468	0,291562909	1,49266E-05	0,005599685	0,001910851	0,697879701
1087	5,65953E-06	0,00224378	0,000753512	0,290698727	1,47015E-05	0,005580089	0,001891276	0,698812254
1088	5,54899E-06	0,002226184	0,000742456	0,289831825	1,44791E-05	0,005560571	0,001871811	0,699747124
1089	5,44022E-06	0,002208686	0,000731512	0,288962174	1,42594E-05	0,005541132	0,001852456	0,700684339
1090	5,33322E-06	0,002191285	0,000720678	0,28808975	1,40423E-05	0,005521772	0,001833212	0,701623928
1091	5,22795E-06	0,00217398	0,000709955	0,287214524	1,38278E-05	0,005502489	0,001814077	0,702565919
1092	5,12439E-06	0,002156771	0,000699341	0,28633647	1,3616E-05	0,005483284	0,001795053	0,70351034
1093	5,02252E-06	0,002139657	0,000688837	0,285455562	1,34067E-05	0,005464157	0,001776138	0,704457219
1094	4,92232E-06	0,002122638	0,00067844	0,284571771	1,31999E-05	0,005445108	0,001757334	0,705406586
1095	4,82376E-06	0,002105713	0,000668152	0,283685072	1,29957E-05	0,005426137	0,00173864	0,706358468
1096	4,72682E-06	0,002088881	0,00065797	0,282795436	1,2794E-05	0,005407243	0,001720056	0,707312894
1097	4,63149E-06	0,002072142	0,000647895	0,281902837	1,25947E-05	0,005388426	0,001701581	0,708269893
1098	4,53773E-06	0,002055495	0,000637926	0,281007247	1,23979E-05	0,005369686	0,001683217	0,709229494
1099	4,44553E-06	0,002038939	0,000628063	0,280108639	1,22036E-05	0,005351023	0,001664962	0,710191726
1100	4,35486E-06	0,002022475	0,000618303	0,279206984	1,20116E-05	0,005332437	0,001646817	0,711156617
1101	4,26571E-06	0,002006101	0,000608648	0,278302257	1,1822E-05	0,005313927	0,001628782	0,712124197
1102	4,17806E-06	0,001989816	0,000599096	0,277394429	1,16348E-05	0,005295494	0,001610856	0,713094495
1103	4,09188E-06	0,001973621	0,000589648	0,276483472	1,14499E-05	0,005277138	0,00159304	0,714067539
1104	4,00715E-06	0,001957515	0,000580301	0,275569359	1,12673E-05	0,005258857	0,001575333	0,71504336
1105	3,92386E-06	0,001941497	0,000571056	0,274652062	1,10871E-05	0,005240653	0,001557736	0,716021986
1106	3,84198E-06	0,001925566	0,000561911	0,273731553	1,0909E-05	0,005222524	0,001540248	0,717003446
1107	3,7615E-06	0,001909723	0,000552867	0,272807805	1,07333E-05	0,005204471	0,001522869	0,71798777
1108	3,68239E-06	0,001893966	0,000543923	0,271880789	1,05597E-05	0,005186493	0,001505599	0,718974988
1109	3,60464E-06	0,001878294	0,000535078	0,270950478	1,03884E-05	0,005168591	0,001488438	0,719965127
1110	3,52823E-06	0,001862708	0,000526332	0,270016844	1,02192E-05	0,005150764	0,001471386	0,720958218
1111	3,45313E-06	0,001847207	0,000517683	0,269079859	1,00522E-05	0,005133012	0,001454443	0,721954291
1112	3,37934E-06	0,00183179	0,000509132	0,268139494	9,88729E-06	0,005115335	0,001437609	0,722953373
1113	3,30683E-06	0,001816457	0,000500677	0,267195723	9,72453E-06	0,005097732	0,001420883	0,723955496
1114	3,23559E-06	0,001801207	0,000492319	0,266248518	9,56386E-06	0,005080204	0,001404265	0,724960687
1115	3,16559E-06	0,00178604	0,000484056	0,265297849	9,40526E-06	0,005062751	0,001387756	0,725968978
1116	3,09682E-06	0,001770955	0,000475887	0,26434369	9,24872E-06	0,005045371	0,001371355	0,726980395
1117	3,02926E-06	0,001755952	0,000467814	0,263386013	9,0942E-06	0,005028065	0,001355062	0,727994971
1118	2,9629E-06	0,00174103	0,000459834	0,262424789	8,9417E-06	0,005010834	0,001338877	0,729012732
1119	2,89772E-06	0,001726189	0,000451947	0,261459991	8,79119E-06	0,004993675	0,0013228	0,73003371
1120	2,8337E-06	0,001711427	0,000444152	0,260491591	8,64265E-06	0,004976591	0,001306831	0,731057932
1121	2,77082E-06	0,001696746	0,00043645	0,259519561	8,49605E-06	0,004959579	0,001290969	0,732085429
1122	2,70907E-06	0,001682143	0,000428839	0,258543874	8,35139E-06	0,004942641	0,001275214	0,733116229
1123	2,64844E-06	0,00166762	0,000421318	0,257564502	8,20864E-06	0,004925775	0,001259567	0,734150362
1124	2,5889E-06	0,001653174	0,000413888	0,256581416	8,06778E-06	0,004908982	0,001244027	0,735187856
1125	2,53044E-06	0,001638806	0,000406547	0,25559459	7,92879E-06	0,004892262	0,001228594	0,736228742
1126	2,47304E-06	0,001624516	0,000399296	0,254603996	7,79165E-06	0,004875614	0,001213267	0,737273047
1127	2,4167E-06	0,001610302	0,000392132	0,253609606	7,65635E-06	0,004859038	0,001198048	0,738320801
1128	2,36139E-06	0,001596165	0,000385057	0,252611392	7,52286E-06	0,004842534	0,001182934	0,739372033
1129	2,3071E-06	0,001582103	0,000378069	0,251609329	7,39117E-06	0,004826102	0,001167928	0,740426771
1130	2,25381E-06	0,001568117	0,000371167	0,250603387	7,26125E-06	0,004809742	0,001153027	0,741485045
1131	2,20151E-06	0,001554206	0,000364352	0,24959354	7,13309E-06	0,004793452	0,001138233	0,742546882
1132	2,15019E-06	0,00154037	0,000357622	0,248579761	7,00667E-06	0,004777235	0,001123544	0,743612312
1133	2,09983E-06	0,001526607	0,000350977	0,247562022	6,88197E-06	0,004761088	0,001108961	0,744681364
1134	2,05041E-06	0,001512918	0,000344416	0,246540296	6,75898E-06	0,004745012	0,001094484	0,745754065
1135	2,00193E-06	0,001499303	0,000337939	0,245514557	6,63767E-06	0,004729006	0,001080112	0,746830443
1136	1,95437E-06	0,00148576	0,000331545	0,244484777	6,51803E-06	0,004713071	0,001065846	0,747910528
1137	1,90771E-06	0,001472289	0,000325234	0,243450931	6,40004E-06	0,004697206	0,001051684	0,748994348
1138	1,86195E-06	0,001458891	0,000319005	0,24241299	6,28369E-06	0,004681412	0,001037628	0,75008193
1139	1,81706E-06	0,001445563	0,000312857	0,24137093	6,16895E-06	0,004665687	0,001023676	0,751173302
1140	1,77304E-06	0,001432307	0,00030679	0,240324722	6,05581E-06	0,004650031	0,001009828	0,752268492
1141	1,72987E-06	0,001419122	0,000300804	0,239274341	5,94425E-06	0,004634446	0,000996085	0,753367528
1142	1,68754E-06	0,001406007	0,000294897	0,238219761	5,83425E-06	0,004618929	0,000982446	0,754470438
1143	1,64603E-06	0,001392961	0,00028907	0,237160955	5,72581E-06	0,004603481	0,000968912	0,755577249
1144	1,60534E-06	0,001379985	0,000283321	0,236097898	5,61889E-06	0,004588103	0,000955481	0,756687988
1145	1,56545E-06	0,001367078	0,00027765	0,235030564	5,51349E-06	0,004572793	0,000942154	0,757802682
1146	1,52635E-06	0,00135424	0,000272057	0,233958927	5,40959E-06	0,004557551	0,00092893	0,75892136
1147	1,48803E-06	0,00134147	0,00026654	0,232882961	5,30717E-06	0,004542378	0,000915809	0,760044046
1148	1,45047E-06	0,001328768	0,0002611	0,231802641	5,20622E-06	0,004527272	0,000902792	0,761170769
1149	1,41367E-06	0,001316133	0,000255736	0,230717942	5,10672E-06	0,004512235	0,000889878	0,762301555
1150	1,37761E-06	0,001303566	0,000250447	0,229628839	5,00865E-06	0,004497265	0,000877066	0,763436431
1151	1,34228E-06	0,001291065	0,000245233	0,228535306	4,912E-06	0,004482362	0,000864357	0,764575422
1152	1,30766E-06	0,001278631	0,000240093	0,227437319	4,81676E-06	0,004467527	0,000851751	0,765718555
1153	1,27376E-06	0,001266262	0,000235026	0,226334854	4,72291E-06	0,004452758	0,000839246	0,766865856
1154	1,24055E-06	0,00125396	0,000230033	0,225227885	4,63043E-06	0,004438057	0,000826844	0,76801735
1155	1,20803E-06	0,001241722	0,000225112	0,224116389	4,5393E-06	0,004423422	0,000814543	0,769173064
1156	1,17618E-06	0,00122955	0,000220263	0,223000342	4,44953E-06	0,004408853	0,000802345	0,770333022
1157	1,14499E-06	0,001217442	0,000215485	0,221879719	4,36108E-06	0,004394351	0,000790247	0,77149725
1158	1,11446E-06	0,001205398	0,000210778	0,220754497	4,27394E-06	0,004379914	0,000778251	0,772665773
1159	1,08457E-06	0,001193418	0,000206141	0,219624653	4,18811E-06	0,004365543	0,000766356	0,773838616
1160	1,05532E-06	0,001181502	0,000201574	0,218490162	4,10356E-06	0,004351238	0,000754562	0,775015803
1161	1,02668E-06	0,001169648	0,000197077	0,217351003	4,02028E-06	0,004336998	0,000742868	0,776197359
1162	9,98664E-07	0,001157858	0,000192647	0,216207151	3,93826E-06	0,004322823	0,000731276	0,777383307
1163	9,71245E-07	0,00114613	0,000188286	0,215058586	3,85748E-06	0,004308713	0,000719783	0,778573673
1164	9,4442E-07	0,001134465	0,000183992	0,213905283	3,77793E-06	0,004294668	0,000708391	0,779768479
1165	9,18177E-07	0,001122861	0,000179766	0,212747221	3,6996E-06	0,004280687	0,000697098	0,780967749
1166	8,92508E-07	0,001111319	0,000175605	0,211584378	3,62247E-06	0,004266771	0,000685906	0,782171507
1167	8,67402E-07	0,001099838	0,000171511	0,210416733	3,54653E-06	0,004252918	0,000674813	0,783379775
1168	8,42851E-07	0,001088417	0,000167481	0,209244263	3,47176E-06	0,00423913	0,000663819	0,784592575
1169	8,18846E-07	0,001077058	0,000163517	0,208066948	3,39816E-06	0,004225405	0,000652924	0,785809932
1170	7,95376E-07	0,001065759	0,000159617	0,206884766	3,3257E-06	0,004211743	0,000642129	0,787031865
1171	7,72434E-07	0,001054519	0,00015578	0,205697698	3,25438E-06	0,004198145	0,000631432	0,788258399
1172	7,50011E-07	0,00104334	0,000152007	0,204505722	3,18418E-06	0,004184609	0,000620835	0,789489554
1173	7,28097E-07	0,00103222	0,000148296	0,203308819	3,1151E-06	0,004171137	0,000610335	0,790725351
1174	7,06684E-07	0,001021159	0,000144647	0,202106969	3,04711E-06	0,004157727	0,000599934	0,791965811
1175	6,85763E-07	0,001010156	0,000141059	0,200900152	2,9802E-06	0,004144379	0,000589631	0,793210956
1176	6,65327E-07	0,000999212	0,000137533	0,19968835	2,91437E-06	0,004131093	0,000579426	0,794460806
1177	6,45366E-07	0,000988327	0,000134067	0,198471543	2,84961E-06	0,00411787	0,000569318	0,79571538
1178	6,25872E-07	0,000977499	0,000130661	0,197249713	2,78588E-06	0,004104708	0,000559308	0,796974699
1179	6,06838E-07	0,000966729	0,000127314	0,196022842	2,7232E-06	0,004091607	0,000549396	0,798238782
1180	5,88255E-07	0,000956017	0,000124026	0,194790912	2,66154E-06	0,004078568	0,00053958	0,799507648
1181	5,70115E-07	0,000945361	0,000120796	0,193553905	2,60089E-06	0,00406559	0,000529862	0,800781315
1182	5,52411E-07	0,000934762	0,000117624	0,192311805	2,54125E-06	0,004052673	0,00052024	0,802059802
1183	5,35135E-07	0,00092422	0,00011451	0,191064594	2,48259E-06	0,004039817	0,000510715	0,803343127
1184	5,18279E-07	0,000913734	0,000111451	0,189812257	2,42492E-06	0,004027021	0,000501286	0,804631307
1185	5,01836E-07	0,000903304	0,000108449	0,188554778	2,36821E-06	0,004014285	0,000491954	0,80592436
1186	4,85798E-07	0,00089293	0,000105503	0,18729214	2,31245E-06	0,004001609	0,000482717	0,807222302
1187	4,70158E-07	0,000882612	0,000102611	0,186024329	2,25764E-06	0,003988993	0,000473577	0,808525149
1188	4,54909E-07	0,000872349	9,97738E-05	0,184751331	2,20376E-06	0,003976437	0,000464532	0,809832918
1189	4,40043E-07	0,000862141	9,69907E-05	0,183473131	2,15081E-06	0,00396394	0,000455583	0,811145624
1190	4,25554E-07	0,000851987	9,42609E-05	0,182189715	2,09877E-06	0,003951503	0,000446729	0,812463281
1191	4,11435E-07	0,000841888	9,1584E-05	0,18090107	2,04763E-06	0,003939124	0,00043797	0,813785904
1192	3,97678E-07	0,000831844	8,89595E-05	0,179607183	1,99738E-06	0,003926805	0,000429306	0,815113508
1193	3,84277E-07	0,000821853	8,63867E-05	0,178308043	1,94801E-06	0,003914544	0,000420737	0,816446105
1194	3,71226E-07	0,000811917	8,38652E-05	0,177003636	1,8995E-06	0,003902341	0,000412262	0,817783708
1195	3,58517E-07	0,000802033	8,13944E-05	0,175693952	1,85186E-06	0,003890196	0,000403882	0,819126331
1196	3,46144E-07	0,000792204	7,89738E-05	0,174378981	1,80507E-06	0,00387811	0,000395596	0,820473984
1197	3,34101E-07	0,000782427	7,66029E-05	0,173058712	1,75912E-06	0,003866081	0,000387404	0,821826679
1198	3,22382E-07	0,000772704	7,4281E-05	0,171733135	1,71399E-06	0,00385411	0,000379306	0,823184427
1199	3,1098E-07	0,000763033	7,20078E-05	0,170402242	1,66969E-06	0,003842197	0,000371302	0,824547238
1200	2,99888E-07	0,000753414	6,97826E-05	0,169066025	1,62619E-06	0,003830341	0,000363391	0,825915121
1201	2,89102E-07	0,000743848	6,76049E-05	0,167724475	1,58349E-06	0,003818541	0,000355574	0,827288085
1202	2,78614E-07	0,000734334	6,54742E-05	0,166377585	1,54159E-06	0,003806799	0,000347849	0,828666138
1203	2,68419E-07	0,000724872	6,33899E-05	0,16502535	1,50046E-06	0,003795113	0,000340218	0,830049288
1204	2,58511E-07	0,000715462	6,13515E-05	0,163667763	1,46011E-06	0,003783484	0,000332679	0,831437542
1205	2,48885E-07	0,000706103	5,93586E-05	0,162304819	1,42051E-06	0,003771911	0,000325233	0,832830906
1206	2,39534E-07	0,000696795	5,74104E-05	0,160936516	1,38167E-06	0,003760394	0,00031788	0,834229384
1207	2,30453E-07	0,000687539	5,55066E-05	0,159562848	1,34358E-06	0,003748933	0,000310618	0,835632982
1208	2,21636E-07	0,000678333	5,36465E-05	0,158183813	1,30621E-06	0,003737528	0,000303449	0,837041703
1209	2,13079E-07	0,000669178	5,18297E-05	0,15679941	1,26957E-06	0,003726178	0,000296372	0,83845555
1210	2,04775E-07	0,000660074	5,00556E-05	0,155409638	1,23365E-06	0,003714884	0,000289386	0,839874525
1211	1,96719E-07	0,00065102	4,83237E-05	0,154014496	1,19844E-06	0,003703644	0,000282492	0,84129863
1212	1,88906E-07	0,000642016	4,66334E-05	0,152613985	1,16392E-06	0,00369246	0,000275689	0,842727864
1213	1,81331E-07	0,000633062	4,49842E-05	0,151208108	1,1301E-06	0,003681331	0,000268977	0,844162226
1214	1,73989E-07	0,000624158	4,33756E-05	0,149796867	1,09695E-06	0,003670257	0,000262356	0,845601716
1215	1,66874E-07	0,000615304	4,18071E-05	0,148380265	1,06448E-06	0,003659237	0,000255826	0,84704633
1216	1,59983E-07	0,000606499	4,0278E-05	0,146958308	1,03268E-06	0,003648271	0,000249386	0,848496064
1217	1,53308E-07	0,000597744	3,8788E-05	0,145531002	1,00153E-06	0,00363736	0,000243037	0,849950914
1218	1,46847E-07	0,000589038	3,73364E-05	0,144098353	9,71023E-07	0,003626502	0,000236778	0,851410874
1219	1,40594E-07	0,000580381	3,59227E-05	0,142660371	9,41161E-07	0,003615699	0,000230609	0,852875936
1220	1,34545E-07	0,000571773	3,45463E-05	0,141217063	9,1193E-07	0,003604949	0,00022453	0,854346092
1221	1,28694E-07	0,000563213	3,32069E-05	0,139768442	8,83323E-07	0,003594253	0,000218541	0,855821332
1222	1,23038E-07	0,000554703	3,19038E-05	0,138314519	8,55332E-07	0,003583611	0,00021264	0,857301645
1223	1,17571E-07	0,000546241	3,06364E-05	0,136855308	8,27948E-07	0,003573021	0,000206829	0,858787019
1224	1,1229E-07	0,000537827	2,94043E-05	0,135390823	8,01164E-07	0,003562485	0,000201107	0,860277439
1225	1,0719E-07	0,000529462	2,8207E-05	0,133921082	7,74973E-07	0,003552002	0,000195474	0,861772891
1226	1,02267E-07	0,000521145	2,70438E-05	0,132446101	7,49366E-07	0,003541572	0,00018993	0,863273358
1227	9,7516E-08	0,000512875	2,59144E-05	0,1309659	7,24336E-07	0,003531195	0,000184474	0,86477882
1228	9,29333E-08	0,000504654	2,4818E-05	0,129480501	6,99876E-07	0,00352087	0,000179106	0,866289259
